,Mn,Fe,Si,Al,Ti,Ca,P,S,MnO,SiO2,CaO,Al2O3,MgO,TiO2,BaO,K2O,Source
19,40.88062036334735,3.58570031503202,1.5539024601402422,1.71002586474848,0.035412289789975265,0.030646443015375446,0.0001795785536026621,0.029897060982179445,0.4579736290004907,0.29266991926859115,28.12134112830695,41.20002419366399,0.30171738604729187,0.002007798025799423,9.17087326061233,0.0001549165598195631,Zambian
20,40.29892189675953,2.791957745908743,1.8408887539113457,2.552001147513848,0.03428358826301026,0.007432012731873359,0.00012775478820474434,0.01820714568320378,0.4612068345597949,0.356688823484768,23.489733109673537,37.509883244159276,0.38466782628315666,0.002797596324899066,9.005926378821018,0.0,Zambian
21,37.98066896975222,3.035372036211246,1.7479188990244812,4.542098562611322,0.038245822138020295,0.02131330717764678,3.671395534961589e-05,0.06276870795626172,3.516107572720054,0.8552158854684327,17.931401796543465,33.942614970380156,0.3065983487693273,0.002587766777078848,8.993456689552039,0.00010999243237272614,Zambian
22,36.17149669872036,1.9445844569579254,2.011733266003672,5.030999114031293,0.022892142900335536,0.029969974926131827,2.824168363359337e-05,0.029467388114249086,4.57488403132186,0.8747382372966807,15.688211082385003,34.878333981304316,0.31494958674783663,0.002876216309911801,8.960703152235922,0.0,Zambian
23,33.64515515102383,6.928676883197617,1.382570296427291,0.06237074890317926,0.00038577767300862785,0.004956755829102854,0.0,0.006526658323424325,1.6904381208027355,1.2453620813729103,18.774473472546273,28.96892524373179,3.427080989026525,0.012231814650010166,0.2444824267020698,3.914127478054499e-06,UMK
24,33.865485172711125,6.957826752173026,1.3424099023177007,0.11616184792523584,0.0009185439870657871,0.016725389364173258,3.270838541520917e-05,0.00831701798924383,1.7753136615753342,1.297935575464288,20.855464221647004,29.76661609215878,3.3718009575260397,0.009475952103633393,0.3536389178866387,0.0,UMK
25,32.97252633556771,7.027445772960841,1.311532643846549,0.08173409215051514,0.00013122356511718186,0.006925556574324272,0.0,0.00994269587909398,2.1370944198177932,1.2561541654106283,17.228932943161713,28.384903871616203,3.354911390273973,0.016004555173221125,0.19856029714743814,0.00015834806565607703,UMK
26,33.01530502122595,6.9169204218678235,1.1072718282326053,0.2038099369496828,0.0,0.005330020161314626,0.00025749213901679857,0.008297909215449166,2.169500361454444,1.6459588843390924,18.194427186388623,27.772727251578427,3.456956736391956,0.009700486615616965,0.26880336655889764,0.0,UMK
27,33.78831099918958,7.138538343552854,1.5304002083372494,0.16610461151131023,0.0,0.017803025331970285,5.518542723826403e-05,0.0,1.1967281967242778,0.9107392985223437,19.967458928209957,29.86891259670995,3.34993129677112,0.010914077291040426,0.1737555528444581,0.0,UMK
28,3.41692644879949,0.09836749999999998,0.9079510227361822,0.0,0.02315219057478895,0.0,0.0002496667239655554,0.005708206772760774,0.30641845489234654,3.8249128387542335,13.39578958449111,10.367024304519799,1.3920059615111169,0.00016463215859387767,0.0,0.0,TransalloySlag
29,3.141400690993918,0.1572661480413229,0.8106769440233653,0.011888456553967232,0.018822340448709608,0.0010836045246098202,0.0003817836345028396,0.0008418019428492657,0.4415637177469004,3.8213126189317603,13.755467642964957,10.834432488691245,1.433298459305397,0.0,0.0,6.488402018548212e-05,TransalloySlag
30,3.0419924014494555,0.23088478775800597,0.7550162962548755,0.015156577274800059,0.015091662942487545,0.000488227647472898,5.987511625709579e-05,0.0,0.4038613769723466,3.761074060162636,14.188767006398653,11.31091390950912,1.4856645508679525,0.0,0.0,0.00020758837278405613,TransalloySlag
31,3.010432567040555,0.31495852214007364,0.6422200637333316,0.0,0.013818813612692002,0.0001264141837549631,0.00020291868220979285,0.0,0.4405503534763859,3.746024760450895,14.637121458969347,11.7353387453215,1.5254287916690106,0.0003374932192264328,0.0,0.00016272087012864623,TransalloySlag
32,3.0178753153085105,0.31766965569667316,0.6168314750280661,0.0,0.015537508336804966,0.0,0.0,0.001481060949854925,0.43382940450575064,3.7285651702034674,14.962390518898749,11.929539308463404,1.5670755483293917,0.0008972157835042941,0.0,0.00010418574187040377,TransalloySlag
33,3.2185714283269675,0.4049514864235965,0.610187251527872,0.0,0.017731875076628045,0.00015750372083146044,0.0,0.005523275798899527,0.3421479392201281,3.421850022228963,14.688983811588045,13.435814439178763,1.6741683755252246,0.0007444935022421757,0.1569937765499485,0.0,TransalloySlag
34,2.989529530610377,0.09836749999999998,0.8917559019045769,0.040269125393421284,0.02902773584732753,0.0,0.0,0.013397175360747714,0.9431667138208937,4.398579728459163,13.37958614847541,8.9694475115052,1.3096799256856138,0.00033285274819322186,0.0,0.0,TransalloySlag
35,3.4889702991923883,0.17849789642351277,0.7254098752924096,0.0,0.02043056277698929,0.0,0.0021015674035514105,0.014433249025501936,0.44797190030606476,3.9936320639062197,13.126289617702868,10.220843014573125,1.3144092054048364,0.0002645301608501786,0.0,0.0,TransalloySlag
36,3.588714969839752,0.2774231854780456,0.6711181194816337,0.0,0.01544349565070952,0.0,0.0031911417105248098,0.007484138537248142,0.4013078386232649,3.841474719179198,13.244561283704861,10.826940617029518,1.3561413675598315,0.00025690411315642343,0.0,8.35017863810834e-05,TransalloySlag
37,3.3209565791005433,0.3383959571604851,0.6086766855263578,0.018260326645964147,0.012599650714874806,0.0010864195954778297,0.0030644502994769357,0.0033179033493342144,0.5117271171920366,3.842017683856797,13.543274568823998,11.165954223148807,1.3924330228926416,7.402124566664536e-07,0.0,0.00012209737497886444,TransalloySlag
38,2.926605382597765,0.09836749999999998,0.699127273788311,0.06894232990452445,0.023977664233311862,0.0,0.0,0.010007623389831336,1.2058471359138236,4.584170428864537,13.588966691262787,8.967805044977737,1.3044689184348355,0.0,0.033563035595132004,0.0,TransalloySlag
39,3.389952992401953,0.24266516326348087,0.588052129436681,0.0,0.018230307561695414,0.0007162993882924614,0.002364289720159741,0.014899226889192974,0.7374434859425273,4.221271194805992,13.287803484832015,9.96738195327707,1.2995579811301956,0.0,0.008652211281215533,0.0,TransalloySlag
40,3.741728805464796,0.4105988684398479,0.48066022044708057,0.00047784669482202856,0.010029909885892911,0.0,0.005558307830706939,0.011238445523618041,0.39299312558928945,3.8519509907361216,13.001039271487182,11.243345473680714,1.3065364340605432,0.0002612042598446692,0.0,6.017682009692968e-05,TransalloySlag
41,3.557979039413904,0.49340722744075666,0.4291446005242269,0.020132409841495336,0.007115300362338442,0.0007253283213344268,0.005597506609881485,0.006478325166052052,0.5455868986511598,3.8555205400396915,13.301403905923985,11.44668028151112,1.3475856304415617,0.0001570631179193148,0.0,0.00017482409493057552,TransalloySlag
42,2.8502629543390277,0.18865294796103887,0.4502609197579996,0.10425204614502705,0.017417450899690046,0.0,0.0006889061710421029,0.005112842232576317,1.55896338644034,4.835020956098498,13.877184472903766,8.962925842345452,1.2973820935438762,0.0,0.12304189259015212,0.0,TransalloySlag
